content,publish_date
"서울경찰청 기동순찰대가 지난 10일 오전 11시10분께 서울 용산구청 인근 도로에서 불심검문을 통해 라이베리아 국적 불법체류 수배자 20대 A 씨를 발견하고 추격전을 벌이고 있다. (서울경찰청 제공)뉴시스


찌그러진 채로 운행하는 차량을 수상히 여긴 경찰이 수배 중이던 라이베리아인 불법체류자를 붙잡았다.

서울경찰청 기동순찰대는 10일 오전 용산구청 인근 도로를 순찰하던 중 불심검문으로 20대 불법체류 수배자 A 씨를 발견해 추격 끝에 체포했다고 12일 밝혔다.

당시 경찰은 찌그러진 채 도로를 달리던 차량을 수상히 여겨 차량을 조회했다. 조회 결과 수배 차량이었다. 경찰은 곧바로 불심검문에 들어갔다.

A 씨는 신원을 묻는 경찰에 “차는 지인의 것이며 본인은 수배자와 다른 사람”이라고 주장했다.

하지만 경찰이 외국인 체류자격을 조회한 결과 등록 사진과 차량 운전자는 동일인이었다.

A 씨는 정체가 발각되자 경찰을 밀치고 맨발로 도주했다. 경찰은 1㎞ 가량을 추격한 끝에 A 씨를 검거해 출입국관리사무소에 넘겼다.
서울경찰청 기동순찰대가 지난 10일 오전 11시10분께 서울 용산구청 인근 도로에서 불심검문을 통해 라이베리아 국적 불법체류 수배자 20대 A 씨를 발견하고 추격전을 벌이고 있다. (영상=서울경찰청 제공)뉴시스

A 씨는 난민 비자로 국내에 들어 온 라이베리아인으로, 올 1월 비자 기한이 끝나 불법으로 머물러온 것으로 파악됐다.

그는 무면허 상태로 운전 중이었으며 교통사고처리 특례법상 치상죄로 벌금 150만 원을 선고받아 수배까지 내려진 상태였다.

서울경찰청 관계자는 “평소 기동순찰대가 적극적인 순찰과 검문 활동을 수행해 성과를 거둘 수 있었다”며 “시민의 평온한 일상을 지키고 안정적인 치안을 확보할 수 있도록 최선을 다하겠다”고 말했다.",2024.04.12. 오후 1:12
"사진=데일리메일 갈무리
'세계에서 가장 다리가 긴 여성'이라는 기네스 기록을 보유하고 있는 여성이 일상의 고충을 토로했다.

최근 영국 데일리메일은 미국 텍사스주 오스틴에 살고 있는 마시 커린(19)의 인터뷰를 사진과 함께 소개했다.

커린의 키는 208cm로 다리 길이만 약 134cm에 달한다. ‘세계에서 가장 긴 다리를 가진 여성’으로 기네스북에 등재된 후 4년간 기록이 깨지지 않았다.

그는 유치원에 다닐 때부터 항상 남들보다 위쪽에 머리가 있었고, 이미 초등학교 2학년 때 중학생 수준의 키였다고 한다.

커린은 불편한 점이 한 두가지가 아니라고 했다. 일단 맞는 옷을 찾기 어렵다며 “맞춤 제작을 해야 하는데 청바지 한 벌에 약 250달러(약 34만원)가 든다. 돈이 없어서 나에게 딱 맞는 청바지가 두 켤레 밖에 없다”고 했다.

또 모든 출입구를 지날 때마다 몸을 숙여야 해서 망치를 들고 다니며 부수고 싶은 심정이라고 했다.

이성과의 교제도 쉽지 않다. 그는 “데이트할 때마다 기분이 안 좋았다. 남자들이 나를 부끄러워하는 것 같았다”며 키 차이 때문에 나와 키스하는 것을 좋아하지 않는다고 말했다.

그러면서 사람들은 자신을 '슬렌더맨’ 같은 공포 영화 캐릭터로도 부른다고 토로했다. 실제로 커린의 소셜미디어에서 한 네티즌은 “어두운 복도에서 보면 무서울 것 같다”고 반응했다.

커린은 “타이틀을 갖는 것은 더 이상 내게 의미가 없다”며 “누구든지 나에게서 타이틀을 빼앗아 간다면 나는 매우 행복할 것”이라고 말했다．",2024.04.12. 오후 12:42
"가수 박보람. 뉴시스

슈퍼스타K2 출신 가수 박보람 씨(30)가 갑작스럽게 세상을 떠나 경찰이 수사에 나섰다.

12일 경기 남양주남부경찰서에 따르면 전날 오후 9시 55분경 남양주시 소재 한 주택에서 박 씨가 안방 화장실 앞에 쓰러져 있는 것을 지인이 발견해 경찰과 119에 신고했다.

이날 박 씨는 평소 알고 지내던 여성 지인의 집에서 다른 여성 2명과 술자리를 갖고 있었던 것으로 알려졌다.

지인이 쓰러진 박 씨를 발견했을 때는 이미 심정지 상태였던 것으로 전해졌다.

박 씨는 급히 119구급대에 의해 병원으로 옮겨졌으나, 1시간여 만인 오후 11시17분경 끝내 숨을 거뒀다.

발견 당시 박 씨에게 별다른 외상은 없었으며, 극단적 선택을 의심할 만한 정황도 나오지 않았다.

경찰은 정확한 사인 규명을 위해 이르면 내일 중 부검을 실시할 예정이다.

박 씨는 2010년 엠넷 오디션 프로그램인 슈퍼스타K2에 출연해 얼굴을 알렸으며, 2014년 ‘예뻐졌다’로 정식 데뷔해 최근까지 꾸준한 활동을 이어왔다.

특히 올해는 데뷔 10주년으로 정규 앨범을 준비 중이었다. 지난 2월엔 ‘슈퍼스타K2’에서 인연을 맺은 허각 씨와 함께 신곡 ‘좋겠다’를 내놨고, 이달 3일엔 발라드 프로젝트에 참여해 ‘보고싶다 벌써’를 발표했다.",2024.04.12. 오전 11:41
"X, 웨이보 갈무리


장거리 도보여행에 나선 20대 중국 여성이 3개월 만에 중년 여성처럼 변해 화제다.

최근 상하이데일리와 사우스차이나모닝포스트에 따르면 중국 중부 후베이성 출신인 샤샤(28)는 지난 1월 중국 남서부 충칭시에서 티베트 자치구로 도보여행을 떠났다.

그는 생필품을 실은 50㎏ 무게의 카트를 밀고다니며 하루에 50km씩 걷고 있다. 수레에는 가스통, 침낭, 식기도구 등이 실려있다.

주로 안전한 마을에 텐트를 치고 잠을 자며, 가끔(한달에 3번 이하)은 숙박업소에서도 잠을 잔다고 한다.

당초 2021년 6월 도보여행을 처음 시작했지만, 코로나 팬데믹이 심각해졌을 때 집에 돌아왔다가 다시 여행을 시작했다. 지금까지 1만㎞ 가량을 걸었다.

이 여성은 온라인 라이브 방송으로 얻은 후원금으로 여행에 필요한 비용을 충당하고 있다. 한달에 최대 1만 위안(187만 원)정도를 받는다고 한다.

X, 웨이보 갈무리

특히 시간이 지날수록 그의 피부가 햇볕에 그을리고 거칠어지는 모습이 입소문을 타며 온라인에서 광범위한 호기심을 불러일으켰다. 팔로워 수는 약 20만명으로 늘었다. 여행 중에 그를 알아보고 함께 사진을 찍자고 하는 이들도 많다.

현재 샤샤의 외모는 촬영 상황과 각도에 따라 여행을 시작하기 전 모습에 비해 수십 년은 늙어 보이는 상황이다.

일부 네티즌들은 “얼굴이 58세로 보인다”고 반응했다.

이에 대해 샤샤는 “여정을 모두 끝내면 예전의 외모로 돌아갈 것이라고 확신한다”며 “중요한 건 내가 강한 심장과 건강한 몸을 가지고 있다는 것”이라고 말했다.

또 “햇볕에 입은 화상은 내 노력의 징표다. 그것은 나를 더욱 사랑하게 만든다”며 향후에는 중국을 넘어 외국으로 도보여행을 떠날 계획이라고 밝혔다.",2024.04.12. 오전 11:32
"현직 소방관이 몸을 던져 전하는 안전 홍보 영상이 온라인에서 큰 호응을 얻고있다.

유튜브 채널 ‘소방관삼촌’에는 10일 ‘전방주시’를 강조하는 내용의 소방 홍보 영상이 올라왔다.

이 영상은 최근 온라인에서 유행하는 숏폼 챌린지를 패러디한 것이다. 움직이는 차를 따라가며 춤을 추는 챌린지다.

영상에서 소방관삼촌은 전방을 주시하지 않고 챌린지에 도전하다가 전봇대에 머리를 박고 쓰러진다. 그 뒤 곧바로 ‘교통사고 원인 1위 전방주시 태만’ ‘운전 중 휴대폰 사용금지’ 등의 안내 문구가 이어진다.

15초도 되지 않는 이 짧은 영상은 이틀 만에 4만1000회가 넘는 조회 수를 기록했고, 숏폼 형태로 SNS에 공유되고 있다. 네티즌들은 “전방주시의 중요성이 한방에 와 닿는다” “센스가 너무 좋다” “뇌에 쏙 박힌다” 등의 댓글을 달았다.

이 소방관은 지난 1월 겨울철 빙판길 주의를 당부하기 위해 ‘슬릭백’(slick back, 공중부양 춤)을 추다 넘어지는 영상을 올려 한차례 주목 받았던 인물이다. 당시에도 “살신성인 소방관이다”라는 반응과 함께 영상은 폭발적 인기를 끌었다. 이 영상은 엑스에서 조회수 350만회를 넘겼다.

영상의 주인공은 충북 청주시에서 근무하는 5년 차 소방관 나경진 소방교다. 나 소방교는 과거 구조대원으로 활동하다가 현재는 안전 교관으로 일하고 있다.

그는 유튜브를 시작하게 된 계기에 대해 충주시 유튜브를 운영하는 김선태 주무관 영향을 받았다고 지난달 31일 CBS 라디오 ‘오뜨밀’에서 밝혔다. 공식 담당 업무는 아니지만 조직에 도움을 주기 위해 취미 삼아 만들고 있다고 한다.

나 소방교는 “김선태 주무관이 딱딱하고 재미없는 지역 홍보 영상을 재미있게 만든 걸 보면서 나도 저렇게 소방 조직과 관련된 영상을 재미있게 만들어보자는 생각에 시작하게 됐다”며 “사람들이 영상을 보고 좋아해 줄 때 뿌듯하다”고 소감을 밝혔다.",2024.04.12. 오전 10:08
"ⓒ News1
국민의힘 유승민 전 의원이 11일 “총선 3연패는 낡은 보수를 혁신하라는 국민의 명령”이라고 강조했다.

유 전 의원은 이날 오후 페이스북에 글을 올려 “참으로 무서운 민심이다. 정부 여당의 잘못을 깊이 반성한다”고 말했다.

그는 “당과 정 모두 다시 태어나야 한다. 깨트리지 않으면 바로 세울 수 없다”며 “대통령께서 무서운 민심 앞에 반성하고 국민이 바라는 개혁의 길로 나선다면 떠난 민심도 되돌아올 것”이라고 했다.

그는 “당의 반성과 혁신이 절실하다. 보수 결집에만 매달린 결과가 총선 3연패”라며 “따뜻한 보수, 정의로운 보수, 유능한 보수의 길로 보수의 지평을 넓히지 않으면 다음 대선, 다음 총선에서도 국민의 마음을 얻을 수 없다는 엄연한 진실을 받아들여야 한다”고 지적했다.

국민의힘은 이번 총선에서 108석을 얻었다. 더불어민주당을 비롯한 범야권은 192석을 차지하는 압승을 거뒀다.",2024.04.12. 오전 8:56
"경남 창원진해 득표결과. 동아일보 총선페이지 캡쳐

22대 총선에서 가장 적은 표차로 당락이 갈린 곳은 경남 창원시 진해구다. 1, 2위 간의 표차는 497표에 불과하다.

11일 중앙선거관리위원회에 따르면 진해에서 이종욱 국민의힘 후보는 5만1100표(50.24%)를 얻어 당선됐다. 5만0603표(49.25%)를 받은 황기철 더불어민주당 후보보다 497표(0.49%) 앞선다.

선거당일 투표 마감 직후 발표된 지상파 방송 3사 출구조사에선 황 후보가 이길 것으로 예측됐다. 황 후보가 55.1%, 이 후보가 44.9%를 각각 얻을 것으로 전망됐다.

하지만 출구조사와 달리 개표가 시작되자 두 후보는 피말리는 접전을 거듭했고 결국 이 후보의 승리로 끝났다.

울산 동구에선 민주당 김태선 후보가 568표, 0.68%포인트 차이로 국민의힘 권명호 후보를 이겼다. 이곳 역시 출구조사에선 김 후보가 밀렸지만, 개표 후 엎치락뒤치락한 끝에 결과를 뒤집었다.

부산 사하갑에선 국민의힘 이성권 후보가 상대 후보보다 693표를 더 받아 당선됐다.

전북 전주병 득표결과. 동아일보 총선페이지 캡쳐
반면 가장 큰 표차로 당선된 후보는 전북 전주시병 정동영 더불어민주당 후보다. 정 후보는 11만7407표(82.08%)를 받아 1만7589표(12.29%)를 득표한 전희재 국민의힘 후보를 9만9818표(69.79%) 차로 눌렀다.",2024.04.12. 오전 8:41
"ⓒ뉴시스
지난해 교통사고 사망자 수가 2551명으로 역대 최저를 기록했다.

11일 경찰청에 따르면 2023년 교통사고 사망자는 2551명으로 전년도보다 6.7% 감소했다.

최근 3년 간 교통사고 사망자 수는 2021년 2916명→2022년 2735명→2023년 2551명으로 계속 감소하고 있다.

특히 2013년 약 5000여명이던 교통사고 사망자 수는 약 10년 만에 절반 수준으로 줄었다.

역대 최다를 기록한 1991년 1만3429명과 비교하면 81%가 감소해 경제협력개발기구(OECD) 회원국 중 교통사고 사망자 수가 80% 이상 감소한 9개국 중 하나가 됐다.

다만 최근 5년간 지속적으로 줄던 교통사고 건수와 부상자 수는 지난해 코로나19 유행이 종식 되면서 0.7% 소폭 상승했다.

보행 사망자는 전체적으로 47명(5.0%) 감소했음에도 1~2월에는 8명(6.2%), 5~6월에는 26명(21.7%) 증가한 것으로 나타났는데 이 역시 코로나19 방역 완화의 영향으로 풀이된다.

또 65세 이상인 고령자와 고속도로 분야에서 사망자 수가 증가했다. 이는 인구 고령화에 따른 영향이 작용한 것으로 보인다.

이륜차·자전거 등 두 바퀴 교통수단과 어린이·음주 운전 분야의 교통사고 사망자는 큰 폭으로 감소했다. 두 바퀴 교통수단 사망자는 121명(20.1%), 어린이 사망자는 4명(22.2%), 음주운전 분야는 55명(25.7%) 줄었다.

경찰청은 “도로 위 평온한 일상 확보를 위해 고위험 운전행위에 엄정 대응하고, 교통안전 취약 분야에 정책적 역량을 집중하여 교통사고 사망자 감소 분위기를 이어 가겠다”고 밝혔다.",2024.04.12. 오전 7:51
"미국프로야구(MLB) 월드투어 서울시리즈에 출전한 LA 다저스 오타니 쇼헤이와 통역사 미즈하라 잇페이(왼쪽)가 서울 구로구 고척스카이돔에서 열린 공식 기자회견에 참석한 모습. 2024.3.16. 뉴스1


도박 빚을 갚기위해 메이저리그(MLB) 슈퍼스타 오타니 쇼헤이(30·LA 다저스)의 돈을 빼돌린 전 통역사가 11일(현지시각) 200억원대 사기 혐의로 재판에 넘겨졌다.

AP통신에 따르면 미 연방검찰은 이날 은행 사기 혐의로 미즈하라 잇페이를 기소했다. 그는 도박 빚을 갚기위해 오타니 계좌에서 1600만달러(약 219억원)가 넘는 돈을 훔친 혐의를 받고 있다.

미 연방검사 마틴 에스트라다는 미즈하라가 사실상 오타니 매니저 역할을 했고 급여 통장 개설도 도왔다고 설명했다. 그는 오타니 계좌에 접근하기 위해 은행 측에 거짓말을 한 것으로 조사됐다.

검사는 미즈하라가 신뢰관계를 이용해 오타니의 자금을 빼돌렸으며 “불법 스포츠 도박에 대한 만족할 수 없는 욕구를 채우기 위해 이 모든일을 저질렀다”고 설명했다.

일각에서는 오타니 본인도 연루된 것 아니냐는 의심을 가졌지만, 검찰은 오타니가 범죄를 알고 있었다고 볼 증거는 없다고 밝혔다.

에스트라다 검사는 “오타니는 이 사건에서 피해자라는 점을 강조하고 싶다”고 말했다. 오타니는 수사 과정에서 전적으로 협조했다고 밝혔다.

오타니는 지난달 26일 기자회견을 열고 “미즈하라가 내 계좌에서 돈을 훔치고 거짓말을 했다. 믿었던 사람의 잘못에 슬프고, 충격을 받았다”며 “나는 스포츠 도박을 하거나 도박업자에게 돈을 준 적이 없다”고 말했다.
ⓒ뉴시스

두 사람은 2013년부터 알게 된 ‘10년 지기’다. 2017년 말 오타니가 LA 에인절스와 계약한 뒤 미즈하라를 개인 통역으로 고용했다. 지난해 12월 오타니가 다저스와 7억 달러의 초대형 계약을 맺은 후에는 다저스가 미즈하라를 구단 직원으로 고용했다.

미즈하라의 행위는 오타니가 MLB 월드투어 서울시리즈를 위해 한국에 머무르던 지난달 21일 드러났다. 피해사실을 알게 된 오타니 측이 고발했고, 미즈하라는 서울시리즈 기간에 해고당했다.

미즈하라는 당초 오타니가 자신의 도박 빚을 갚아주기 위해 송금했다고 해명했다가 이내 오타니는 전혀 몰랐던 일이라고 말을 바꿨다.

논란이 확산하자 미국 수사당국이 대대적인 수사에 착수했고, 약 3주 만에 미즈하라를 기소했다.

미즈하라에게 적용된 은행 사기 혐의는 연방 범죄로, 최대 징역 30년까지 받을 수 있다. 그는 조만간 로스앤젤레스 지방법원에 출석해 재판을 받을 예정이다.",2024.04.12. 오전 7:34
"왼쪽부터 최홍만, 밥샙, 아케보노타로
천하장사 출신의 최홍만과 대결로 화제를 모았던 일본의 스모 챔피언 아케보노 타로가 숨졌다. 향년 55세.

11일 AP통신 등 외신에 따르면 아케보노는 이달 초 일본 도쿄의 한 병원에서 치료받던 중 세상을 떠났다. 사인은 심장마비로 알려졌다.

아케보노는 미국 하와이 태생으로 본명은 채드윅 하헤오 로완이다. 키 203㎝에 몸무게 230㎏의 거구다.

그는 1993년 일본 최초의 외국 국적 요코즈나(한국의 천하장사격)가 됐다. 1996년에는 일본으로 귀화했다.

2003년 스모 선수를 은퇴한 그는 K-1 입식 격투기 무대로 옮겼다. 그러나 순발력이 떨어져 14경기에서 1승에 그치는 등 성적이 좋지 못했다.

아케보노는 격투기 무대에서 최홍만과 세 차례 맞붙었다. 당시 한국의 씨름 최강자와 일본의 스모 최강자 대결로 이슈몰이 했다.

두 사람의 대결은 아케보노가 세 번 모두 졌다. 첫 경기에선 기권패, 2·3번째 경기는 KO패로 끝났다.

아케보노는 2015년 12월31일 밥 샙과 대결에서 판정패한 뒤 다시 격투기 링에 오르지 않았다.

이후 일본 프로레슬링 무대에 뛰어들어 화려한 연기를 선보이며 ‘제2의 전성기’를 맞았다. 하지만 2017년 프로레슬링 경기를 마치고 심장마비로 쓰러진 뒤 투병 생활을 이어오다가 결국 세상을 떠났다.

유족으로는 부인과 딸, 아들 2명이 있다.",2024.04.12. 오전 6:43
"ⓒ뉴시스
22대 총선에서 경기 하남갑에 당선돼 6선 중진이 된 추미애 당선인이 헌정 사상 첫 여성 국회의장 후보로 거론되고 있다.

추 당선인은 11일 오전 SBS라디오 ‘김태현의 정치쇼’와의 인터뷰에서 ‘국회의장에 도전하냐?’는 질문에 “각종 개혁입법에 대해서 지난 국회에서는 대통령 거부권으로 제지당한 바도 있고, 또 제때 할 수 있을 때 하지 못했다”며 “의회의 혁신적 과제에 대한 흔들림 없는 역할을 기대하신다면 주저하지는 않겠다”고 답했다.

진행자가 ‘국회의장은 중립적인 자세가 요구되는 자리 아니냐?’고 묻자 추 당선인은 “대파가 좌파도 우파도 아니듯이 국회의장도 물론 당연히 좌파도 아니고 우파도 아니지만, 그렇다고 중립은 아니다”라고 말했다.

그러면서 “중립은 그냥 가만히 있는다든가 하는, 어떻게 보면 서로 절충점을 찾으라는 이유로 각종 개혁입법이 좌초되거나 의장의 손에 의해서 알맹이가 빠져버리는 그런 안 좋은 일이 있었다”고 주장했다.

이어 “이것은 입법 그 자체의 대의기구로서의 혁신과제를 어떻게 받드느냐의 문제인 것이지 이게 여당 말을 들어주느냐 여당 손을 들어주느냐 그런 문제는 아니라고 본다”고 강조했다.",2024.04.11. 오후 12:58
"박지원 더불어민주당 전남 해남완도진도 국회의원 후보가 10일 오후 제22대 총선 개표 결과 당선이 확정되자 환호하며 기뻐하고 있다. 2024.4.11. 뉴스1
4·10 총선 지역구 당선인 중 최고령자는 더불어민주당 박지원 당선인이다. 최연소는 같은 당 전용기 당선인으로 두 사람의 나이차는 50년에 가깝다.

지난 21대 총선에서 전남 목포에 민생당 후보로 나왔다가 고배를 마신 박 당선인은 이번에는 고향 진도가 포함된 해남·완도·진도로 지역구를 변경해 당선됐다.

박 당선인은 92.35%의 압도적인 지지를 받아 전국 최다 득표율을 얻었다. 7.64%를 얻은 곽봉근 국민의힘 후보와 84%포인트 이상 득표율 차이가 난다.

1942년생으로 올해 81세인 박 당선인은 헌정사상 최고령 당선인이라는 기록과 함께 5선 고지에 올랐다.

이번 총선 최연소 당선인은 경기 화성정에서 승리를 거둔 전용기 당선인이다. 그는 1991년생으로 올해 32세다. 최고령 박 당선인과의 나이차이는 49세다.

지역구 당선자 254명의 평균 나이는 56.7세로 집계됐다. 비례대표 당선자 46명의 평균 나이는 53세다.

비례대표 중 최연소 당선자는 1990년생인 용혜인 더불어민주연합 후보다. 반대로 최고령 비례대표 당선인은 1954년생으로 69세인 위성락 더불어민주연합 후보다.",2024.04.11. 오후 12:32
"ⓒ뉴시스
호남의 거물 정치인 이낙연 새로운미래 공동대표가 광주 광산을에서 낙선한 후 착찹한 마음을 밝혔다.

이 대표는 11일 새벽 낙선이 확실시 되자 “광주 시민의 뜻을 겸허하게 받아들이겠다”면서 “선거 결과가 어떻게 되느냐에 관계없이 제가 선거 기간 중에 약속드렸던 대로 대한민국이 더 이상 위기에 빠지지 않도록 하는 일, 광주를 더욱 자랑스러운 도시로 만드는 일, 우리 아이들이 저희 세대와는 달리 좀 더 자유롭게 성장해가도록 돕는 일은 앞으로도 계속 노력하겠다”고 말했다.

이어 “대한민국 정치가 바람직하게 발전해서 국가를 위기에서 구하는데 정치가 기여하도록 하는 촉구하는 일은 앞으로도 계속 제가 해야 할 일이라고 생각한다”고 강조했다.

특히 “이번 선거 결과를 보면 대한민국이 선거 이후에 더 심각한 위기로 빨려 들어갈 것 같은 불길한 생각이 자꾸만 든다”면서 “이번에 국민의 신임을 받아서 국회에 진출하게 된 정치인들께서 국가를 먼저 생각하는 충정을 가지고 의정활동에 임해주시기를 부탁드린다”고 덧붙였다.

이 대표는 이번 총선에서 13.84%를 득표하는데 그쳐 ‘친명’(친 이재명)계로 분류되는 더불어민주당 민형배 당선인(76.09%)에게 크게 패했다.

전남 영광 출신인 이 대표는 4선 국회의원, 전남 도지사, 문재인 정부 초대 국무총리, 더불어민주당 대표를 역임한 호남의 대표적 정치인이다.

지난 대선 때 민주당 경선에서 패한 그는 미국으로 건너가 유학 생활을 하다가 지난해 귀국해 올해 1월 민주당을 탈당했다. 그는 야권 세력 개편을 위해 새로운미래를 창당하고 광주 광산을에 출마했다.

이 대표는 출마의 변으로 “대한민국을 살리려면 윤석열 정권을 교체해야 하지만 이재명의 민주당으로는 어렵다”며 “도덕적 문제를 가진 사람들과 방탄만 일삼는 정당이 정권 교체를 할 수 있겠는가”라고 목소리를 높였다.",2024.04.11. 오전 11:55
"황교안 전 미래통합당 대표가 22대 총선에서도 “부정선거가 적발되기 시작했다”며 투표 조작론을 폈다.

황 전 대표는 총선 당일인 10일과 11일에 걸쳐 자신의 페이스북에 각 지역에서 받은 제보를 계속해서 전달하며 “이번 총선에서도 별 희한한 부정선거의 증거들이 쏟아져 나올 것”이라고 주장했다.

그는 “인천 계양, 서대문, 종로 등 전국의 개표소 여기저기서 이상한 투표함들이 많이 발견됐다”며 “아예 봉인지가 붙어있지 않은 투표함부터, 봉인지를 떼었다 붙였다한 투표함 등”이라고 썼다.

또 “인천 남동구에서 색상이 다른 투표지가, 대구 중남구에서 봉인지 뜯어진 투표함과 치수가 다른 투표지가, 서울 강남구에서 남양주 투표관리관 도장이 찍힌 사전투표지가 다량 나왔다”고 했다.

이어 경기 군포에서는 “인쇄가 흐릿한 투표지들이 다량 발견 됐다는 신고가 들어왔다”, “강원 춘천 개표소에서는 개표를 하다말고 투표함을 외부로 반출했다가 다시 들여와서 투표지를 쏟아냈다”고 주장했다.

2020년 ‘4·15 총선’에서 미래통합당 대표로 선거를 이끌었던 황 전 대표는 참패 결과가 나오자 대표직을 사퇴한 후 부정선거를 주장해왔다.",2024.04.11. 오전 9:46
"22대 총선에서 더불어민주당의 승리에는 20대 여성층의 지지가 크게 작용한 것으로 풀이된다. 반면 국민의힘 ‘코어 지지층’으로 평가받던 20대 남성은 이번에 몰표를 주지 않았다.

11일 방송 3사의 출구조사 연령대별 비례정당 지지율을 살펴보면, 20대 여성의 과반인 51%가 더불어민주연합을 택했다. 국민의미래를 택한 이들은 16.7%에 불과했다.

조국혁신당(18.5%) 녹색정의당(5.1%) 새로운미래(2.0%)까지 합하면 20대 여성은 사실상 야권에 몰표를 줬다.

반면 보수 지지층이 많았던 20대 남성의 경우 이번엔 국민의미래 31.5%, 민주연합 26.6%로 큰 차이를 보이지 않았다. 이준석 후보가 있는 범여권 개혁신당(16.7%)으로 많이 옮겨간 것으로 풀이된다. 이번에 전 연령층에서 개혁신당을 찍은 비율은 20대 남성이 가장 높은 것으로 나타났다.

조국혁신당 17.9% 등 범야권까지 종합하면 20대 남성의 47.7%가 야권에 표를 준 것으로 조사됐다.

국민의미래 지지율은 남녀 모두 60대, 70대 이상 고령층에서 가장 높게 나타났다.

조국혁신당 지지율은 기존의 민주당 콘크리트 지지층인 40~50대에서 가장 높게 나타났다.",2024.04.11. 오전 8:30
"방송 3사, ‘야당 압승’은 맞춰
22대 총선 개표 결과 방송 3사 출구조사의 ‘야당 압승' 예측은 맞았지만 지역구 곳곳에서 결과가 뒤집혔다. 개표 상황이 11일로 넘어가며 상당수 지역에서 반전이 일어났다.

제22대 국회의원선거에 출마한 나경원 국민의힘 서울 동작을 후보가 11일 서울 동작구 사당동에 마련된 선거사무소에서 당선이 확실시 되자 꽃다발을 들고 기뻐하고 있다. 2024.4.11/뉴스1
서울 동작을에서는 출구조사에서 민주당 류삼영 후보가 국민의힘 나경원 후보를 이길 것으로 예측됐지만 결과는 반대였다.

경기 성남 분당을도 출구조사는 민주당 김병욱 후보가 국민의힘 김은혜 후보를 앞선 것으로 예측됐지만 김은혜 후보가 당선됐다.

경기 분당갑에서도 국민의힘 안철수 후보가 출구조사에서 앞선 민주당 이광재 후보를 누르고 당선됐다.

제22대 국회의원 선거 서울 용산구에 출마한 권영세 국민의힘 후보가 11일 오전 서울 용산구 선거사무소 상황실에서 당선이 확실시 되자 지지자들이 전달한 꽃목걸이를 걸고 소감을 밝히고 있다. 2024.04.11. 서울=뉴시스
서울 용산에서는 국민의힘 권영세 후보가 민주당 강태웅 후보를 이겨 출구조사와 다른 결과가 나왔다.

민주당 텃밭으로 분류되는 도봉갑에서도 출구조사 결과가 뒤집어졌다. 국민의힘 김재섭 후보가 민주당 안귀령 후보를 누르고 당선됐다.

격전지인 경기 화성을에서도 출구조사에서 지는 것으로 나왔던 개혁신당 이준석 후보가 민주당 공영운 후보를 제치고 당선됐다.",2024.04.11. 오전 7:34
"ⓒ뉴시스
대구 남구 개표소에서 규격보다 긴 투표용지가 발견됐다.

10일 대구남구선거관리위원회 등에 따르면 이날 오후 9시 20분경 대구 남구 영남이공대학교 천마체육관 개표소에서 일반 투표용지보다 약 1.2배 긴 투표용지가 발견됐다.

이 투표용지는 대명9동 사전 투표함 투표지 분류 중에 나왔다.

개표참관인이 이의를 제기했고, 현장에서 관계자들이 참관해 확인 절차를 진행했다.

선거관리위원회 측은 ""투표지 인쇄 과정에서 기계적 오류로 발생한 것으로 추정한다""며 ""바코드나 직인 위치 등은 기존 투표지와 일치하나, 규격과 달라서 무효표 처리했다""고 말했다.

이날 오후 8시경 대구 북구 개표소에서도 규격보다 긴 투표지가 발견돼 확인 절차를 진행중이다.",2024.04.11. 오전 6:13
"ⓒ뉴시스
나경원 국민의힘 공동선거대책위원장은 9일 맘카페에서 ‘지국비조’라는 말이 돈다며 지역구 유권자들이 “실용적인 판단을 할 것”이라고 기대했다

나 위원장은 이날 오전 CBS 라디오 ‘김현정의 뉴스쇼’에서 4·10 총선 최대 승부처인 한강벨트 판세에 대해 “당 분석으로는 저점을 찍고 상승하고 있는 국면”이라고 주장했다.

그는 “그동안 정권 심판이라는 바람이 좀 있지 않았나. 그러니까 ‘심판 심판’했는데 막상 투표하려고 보니까 이제는 모두들 실용적인 판단을 하시지 않겠냐”고 말했다.

이어 “맘카페라든지 이런 데서 ‘지국비조’ 이러면서 지역구는 국민의힘 후보들이 공약도 좋고 준비도 많이 돼 있으니까 국민의힘 뽑고, 이재명 대표의 민주당을 못 믿는 사람들이 비례대표는 조국혁신당을 찍자는 말이 유행한다고 들었다”고 전했다.

그는 “이 대표의 공천 과정이 친명횡제, 비명횡사도 있었지만 지역에 적합하지 않은 후보들이 상당수 공천 되다 보니 (그런 말이 돈다)”고 했다.

그러면서 “막상 선거가 다가오니 ‘정말 우리 지역에 어떤 일을 해주려고 그러지?’ 하고 보니까 국민의힘 후보를 뽑는 것이 우리 지역 발전이라든지 이런 부분에 도움이 되지 않을까 하시는 분들이 많이 늘어나고 있는 것 아닌가 생각한다”고 덧붙였다",2024.04.09. 오후 1:03
