content,publish_date
"신화통신이 지난 5일 공식 웨이보를 통해 공개한 푸바오의 모습. /웨이보

중국 관영 신화통신이 공식 웨이보(중국판 X)를 통해 공개한 자이언트 판다 ‘푸바오’의 근황 사진 중 일부가 국내에 머물 때 촬영된 것이라는 주장이 나왔다. 국내 푸바오 팬들은 중국 측이 국내에서 촬영된 사진을 최근 근황인 것처럼 공개한 것은 납득하기 어렵다는 반응을 보이고 있다.

신화통신은 지난 5일 “푸바오가 쓰촨성 워룽 선수핑 기지로 와 이틀 동안 천천히 새로운 삶에 적응하고 있다”며 8장의 사진과 1개의 쇼츠(짧은 영상)를 공개했다.

푸바오가 휴대폰처럼 보이는 물건을 귀 근처에 대고 있는 사진 등이다. 신화통신은 해당 사진에 ‘신호가 좋지 않아 안 들려’라는 설명을 달았다. 그러나 푸바오 팬들은 이날 공개된 사진 중 일부가 국내에 머물 때 찍힌 사진이라며 반발했다.

푸바오 팬들은 “우리가 에버랜드에서 찍은 사진을 모를 리가 있나” “에버랜드에서 찍은 사진을 마치 푸바오 근황인 것처럼 올렸다” “투명하게 푸바오 근황을 알려줬으면 좋겠다” “우리 푸바오 잘 있는 거냐” 등의 반응을 보였다.

다만 애초에 신화통신은 사진과 영상의 촬영 시점과 촬영 장소 등을 밝히지 않았다.

푸바오는 2016년 3월 시진핑 중국 국가주석이 한중 친선 도모의 상징으로 보내온 판다 러바오와 아이바오 사이에서 2020년 7월 20일 태어났다. 푸바오는 국내에서 머물다 지난 3일 중국으로 반환됐다.

유리벽을 사이에 두고 얼굴을 맞댄 푸바오와 강철원 사육사. /뉴스1

한편, 앞서도 중국에 도착한 푸바오가 ‘푸대접’을 받는다는 논란이 일어 중국 당국이 해명에 나서기도 했다. 중국 매체들은 푸바오의 도착 모습을 생중계했는데 이 과정에서 한 남성이 케이지에 뚫린 숨구멍으로 손가락을 넣어 푸바오를 찌르는 장면이 잡혔다.

논란이 되자, 중국 자이언트 판다 보전연구센터 측은 “사진은 수의사가 푸바오의 상태를 확인하기 위해 필요한 검사와 진찰을 하는 모습”이라며 “수의사가 장갑을 끼지 않은 건 소독을 미리 마쳤기 때문”이라고 했다.

중국 취재진 중 한 명은 마스크를 끼지 않은 채 푸바오와 찍은 사진을 소셜미디어에 올렸다가 비난 댓글에 게시물을 삭제하기도 했다.",2024.04.07. 오후 8:43
"선관위 “사실관계 확인 안 하고 무조건 부정선거라고 의심”

온라인상에서 논란이 된 장면. /유튜브

중앙선거관리위원회는 4·10 총선 사전투표가 끝난 후 선관위 직원들로 보이는 사람들이 투표함의 봉인지를 뜯고 불법적으로 투표지를 투입하는 듯한 영상이 온라인상에 확산되고 있는 것에 대해 “관외사전투표 회송용봉투를 투입한 것”이라고 설명했다.

선관위는 7일 보도자료를 통해 “지난 5일, 1일차 사전투표가 종료된 후 전국의 모든 관외사전투표 회송용봉투는 접수지 우편집중국, 광역센터, 배송지 우편집중국을 거쳐 각 배달우체국으로 배송되었으며, 우체국은 이를 지난 6일에 각 구·시·군선관위로 일제히 배달했다”며 “구·시·군선관위는 모든 회송용봉투의 수량을 확인하고, 접수가 끝나면 우편투표함의 봉인을 해제한 후 회송용봉투를 투입한다”고 했다.

선관위는 “회송용봉투는 통상 선거일 투표 마감시각인 오후 6시까지 매일 배달되며, 구·시·군선관위는 그때마다 위와 같은 절차를 반복하게 된다”며 “이는 법규에 따른 정상적인 선거절차로, 모든 과정에 정당추천 선관위원이 참여 및 입회해 공정성을 담보하고 있으며, 시·도 선관위에 설치된 대형 CCTV모니터로 투명하게 공개되고 있다”고 했다.

온라인상에 확산되고 있는 영상이 찍힌 장소인 은평구선관위에 대해서는 “6일 오후 5시쯤 우체국으로부터 회송용봉투 총 1만 9000여 통을 인계받아 확인 및 접수를 시작했고, 많은 수량을 1통씩 확인하며 접수한 관계로 7일 새벽 1시50분쯤 접수 처리가 완료되었다”며 “같은 날 새벽 2시34분부터 3시45분까지 모든 회송용봉투를 투표함에 투입했다”고 설명했다.

선관위는 “은평구선관위 정당추천위원 2명은 회송용봉투의 확인, 접수, 투입의 모든 과정에 참여‧입회했다”며 “선관위 직원이 새벽 시간에 임의로 투표함 보관장소에 들어가 우편투표함 봉인지를 뜯고 불법적으로 투표지를 투입했다는 내용은 전혀 사실이 아니다”라고 밝혔다.

선관위는 “우편투표함 보관상황이 CCTV를 통해 실시간으로 공개되는 상황에서 선관위 직원이 보란 듯이 불법행위를 저지른다는 주장은 상식적으로 납득하기 어렵다”며 “선거절차에 대한 정확한 사실관계도 확인하지 않고, 무조건적으로 부정선거라고 의심하고 왜곡하는 것은 국민 여론을 선동해 선거불신을 조장하는 매우 위험한 행위로 즉각 중지되어야 할 것”이라고 했다.

앞서 온라인상에서는 선관위가 언급한 영상을 근거로 은평구선관위에서 새벽 시간에 봉인된 투표함을 뜯고 불법적으로 투표지를 투입했다는 주장이 나왔었다. 일부 유튜버가 올린 영상은 40만회 이상의 조회수를 기록하기도 했다.",2024.04.07. 오후 7:46
"정진행 서울대 의대 교수. /연합뉴스

윤석열 대통령과 박단 대한전공의협의회(대전협) 비상대책위원장의 만남이 별다른 성과를 내지 못하고 끝나자 의사들 사이에서 의대 교수들이 한목소리로 뭉쳐 직접 나서야 한다는 주장이 잇따라 나왔다.

정진행 서울대 의대 교수(서울의대 비상대책위원회 자문위원)는 지난 6일 페이스북을 통해 “우리 집 아들이 일진에게 엄청 맞고 왔는데 피투성이 만신창이 아들만 협상장에 내보낼 순 없다”며 “에미애비(어미·아비)가 나서서 일진 부모를 만나서 담판을 지어야 한다”고 했다.

정진행 교수는 “F 주든 말든, 내 새끼 자르든 말든 교수가 할 일이지 박민수(보건복지부 제2차관)가 할 말은 아니다”라며 “교수님들 우리 단합해서 같이 우리 학생, 전공의 지켜냅시다! 전의교협, 비대위 형식에 얽매이지 말고 교수들 조직만이라도 전공의 7대 요구 중심으로 단일한 목소리로 뭉쳐야 한다”라고 했다.

현재 의대 증원 문제와 관련 목소리를 내는 의대 교수 단체는 전국의과대학교수협의회(전의교협)와 전국 의대교수 비상대책위원회(비대위) 등 두 곳인데 한목소리로 전공의들의 7가지 요구사항을 정부에 전달하자는 주장이다.

전공의들의 7대 요구안은 ▲의대 증원 계획 및 필수의료 정책 패키지 전면 백지화 ▲과학적 의사 수급 추계 기구 설치 ▲수련병원의 전문의 인력 채용 확대 ▲불가항력적 의료사고에 대한 법적 부담 완화 ▲전공의 수련환경 개선 ▲전공의 대상 부당한 명령 전면 철회 ▲업무개시명령 전면 폐지 등이다.

같은 날 허대석 서울대 의대 혈액종양내과 명예교수도 페이스북을 통해 “일반 사회에서 20대 아들이 교통사고로 크게 다치거나, 조폭에게 심하게 얻어맞고 귀가했는데, 사건의 뒷마무리가 제대로 이루어지지 않으면 누가 나가서 일을 처리하는 것이 적절할까?”라며 “대부분은 부모처럼 책임 있는 보호자가 나서서 상대를 만나고 일을 마무리하는 절차를 밟는 것이 상식적일 것”이라고 했다.

허대석 교수는 “그런데, 이번 의료사태에는 상처 입은 아들이 아픈 몸을 이끌고 혼자 협상장을 갔다”며 “선배 의사들은 바라보고만 있을 일은 아니라고 본다. 이번 의료사태는 전공의나 의대생을 위해서뿐만 아니라, 우리나라 의료의 미래를 위해서도 잘 마무리되는 것이 바람직하다. 의사단체 및 교수단체들이 한목소리로 전공의나 의대생들의 입장을 대변해주고, 필요시 절충안도 마련해주는 중재자의 역할까지 하는 것을 기대해 본다”고 했다.

한편 지난 4일 서울 용산 대통령실 청사에서 이뤄진 윤석열 대통령과 박단 비상대책위원장의 면담은 오후 2시부터 4시 20분까지 140분간 비공개로 진행됐다.

하지만 이날 면담 내내 양측은 의정(醫政) 갈등의 핵심 쟁점인 의대 증원 문제에서 입장 차를 좁히지 못했다. 박 위원장은 “비과학적·비합리적인 2000명 증원을 백지화한 뒤 의사 수급 추계 기구 등을 만들어 증원 여부·규모를 원점에서 다시 검토해야 한다”는 취지로 주장한 것으로 알려졌다.

박단 위원장은 면담이 끝난 지 두 시간여 뒤 개인 소셜미디어에 ‘대한민국 의료의 미래는 없습니다’라는 글을 올렸다. 사실상 정부를 비판하며, 이날 면담 성과가 없었다는 점을 드러낸 것이다.",2024.04.07. 오후 5:41
"한동훈도 조국에 “자기들은 돈 쪽쪽 빨아 먹으면서…”

조국 조국혁신당 대표가 지난 4일 서울 여의도 국회 소통관에서 열린 '사회권 선진복지국가! 제 7공화국' 기자회견에서 발언을 하고 있다. /뉴스1

조국혁신당의 대기업 임금 상승 억제를 통한 ‘사회연대임금제’ 공약에 대해, 민노총 산하 금속노조가 반발하고 나섰다.

금속노조는 지난 5일 ‘노동자 사각지대 만들자는 대통령, 노동자 임금동결하자는 야당 대표’라는 제목의 논평을 냈다.

논평에서 금속노조는 먼저 윤석열 대통령을 겨냥했다.

노조는 “지난 4일 윤석열 대통령은 외국인 유학생을 가사노동자로 쓰자 했다. 최저임금도 줄 필요 없고 개별 가구와 계약하도록 해 법의 보호와 감시 바깥에 놓자고 했다. 노동부에 미조직노동자지원과를 만들겠다고도 했다”며 “노조는 나쁜 거니 배제해야 한다는 생각을 버려야 한다”고 했다.

이어진 타깃은 조국 조국혁신당 대표였다.

금속노조는 “조국 대표는, 이름은 연대임금인데 내용은 대기업 노동자 임금동결인 법을 사회 대안이라고 들고 나왔다”며 “노동자의 상층과 아래의 임금격차를 좁혀야 하니 무조건 대기업의 임금을 동결하고, 그런 기업에 세제 혜택을 보상으로 주자는 설명”이라고 했다.

금속노조는 “손실은 노동자가 보는데 왜 혜택은 기업이 보는지도 상식으로 이해가 가지 않는다. 인건비를 절약한 대기업에 투자 의무 대신 혜택을 더 얹어주자는 발상도 어디서 나오는지 궁금하다”며 “하청에 대한 원청기업의 책임은 언급도 없이 이중구조는 모두 대기업 노동자 탓이라는 생각, 어딘지 윤석열 대통령의 생각과 많이 닮아있다”고 했다.

금속노조는 “격차 해소 문제를 노동자와 지불능력이 없는 중소영세 기업에게 넘기고 지불능력이 있는 대기업은 면죄부에 인센티브까지 주자는 생각이 어딜 봐서 ‘사회연대’인가”라며 “잘 봐줘도 기업연대고 자본연대다”라고 했다.

조국 조국혁신당 대표가 지난 4일 오전 서울 여의도 국회 소통관에서 열린 '사회권 선진복지국가! 제 7공화국' 기자회견에서 발언을 하고 있다. /뉴스1

앞서 조국 조국혁신당 대표는 지난 4일 국회에서 기업이 임금 상승을 억제하면 정부가 세제 혜택을 주는 ‘사회연대임금제’를 공약으로 발표했다. 조 대표는 “우리나라의 가장 큰 문제 중 하나는 젊은이들이 중소기업에 가지 않는 것”이라며 “정부와 대기업, 중소기업이 임금과 관련한 사회적 대타협을 이뤄 대기업이 임금 인상을 스스로 자제하고, 중소기업이 임금을 높이도록 할 것”이라고 했다. 다만 세제 혜택을 어떻게 줄지, 재원을 어떻게 마련할지 등은 밝히지 않았다.

국민의힘에서도 비판이 나왔다.

한동훈 국민의힘 총괄선거대책위원장이 7일 대전시 유성구 노은역 광장에서 열린 ‘국민의힘으로 대전살리기' 지원유세에서 대전시 후보들에 대한 지지를 호소하고 있다. /뉴스1

한동훈 국민의힘 비상대책위원장은 7일 유세에서 조 대표의 ‘사회연대임금제’와 관련 “세금 징수권을 동원해 여러분의 임금을 깎겠다고 한다. 이런 초등학생 같은 발상이 있나. 덜 받는 사람 잘 벌게 하겠다는 게 아니라 잘 받고 있는 사람들 임금을 내리겠다는 것”이라고 했다.

이어 “자기들은 모든 돈을 구석구석 쪽쪽 빨아먹으면서 왜 우리들에겐 임금을 낮추겠다고 개폼을 잡나”라고 했다.",2024.04.07. 오후 5:36
"미국 뉴욕 도심 고층 건물에서 쏟아진 물줄기. /엑스

미국 뉴욕 도심의 한 고층 건물에서 약 30분간 엄청난 양의 물이 거리로 쏟아지는 사고가 발생했다.

6일(현지시간) ABC7 뉴욕 등 외신보도에 따르면 지난 4일 뉴욕 맨해튼 헬스키친(Hell’s Kitchen)의 한 고층 건물에서 엄청난 양의 물이 거리로 쏟아지는 사고가 발생했다. 물은 약 30분간이나 거리로 쏟아졌다.

이 장면은 목격자들이 촬영해 소셜미디어 등에 공유하면서 온라인상에서 화제가 됐다.

미국 뉴욕 도심 고층 건물에서 쏟아진 물줄기. /엑스

당시 목격자들이 촬영한 영상 등을 보면 한 건물 창문에서 물줄기가 뿜어져 나와 마치 도심 한가운데에 폭포가 생긴 듯한 장면이 연출됐다.

한 목격자는 현지 언론과의 인터뷰에서 “마치 내가 나이아가라 폭포에 있는 것처럼 느껴졌다”고 했다.

현지 언론 보도에 따르면 사고는 해당 건물에서 진행된 소방펌프 검사 도중 발생한 것으로 알려졌다.

사고 직후 신고를 받고 출동한 뉴욕 소방국은 건물의 수도를 차단해 대응했다. 뉴욕 소방국의 대응으로 물줄기는 약 30분 만에 멈췄다.

다행히 이번 사고로 인해 인명피해는 발생하지 않은 것으로 알려졌다.

조선일보 국제부가 픽한 글로벌 이슈! 뉴스레터 구독하기 ☞ https://page.stibee.com/subscriptions/275739

국제퀴즈 풀고 선물도 받으세요! ☞ https://www.chosun.com/members-event/?mec=n_quiz",2024.04.07. 오후 4:23
"배우 한소희. /뉴스1

배우 한소희(30)가 ‘NH농협은행’과의 광고모델 계약이 종료된 사실이 알려졌다. 한소희는 지난달 소주 브랜드 ‘처음처럼’과의 광고모델 계약도 종료된 바 있다. 일각에선 동료배우 류준열(37)과의 열애‧결별 과정에서 불거진 논란이 영향을 미친 것 아니냐는 추측도 나왔다.

7일 농협은행 등에 따르면 농협은행은 이번 주부터 한소희 대신 고윤정을 모델로 한 인쇄 광고를 선보인다. 이어 고윤정을 모델로 한 TV, 유튜브, 소셜미디어 등의 광고를 차례로 공개할 예정이다. 농협은행은 지난 3년 동안 배우 강하늘과 한소희를 모델로 기용해왔다.

농협은행 관계자는 조선닷컴과의 통화에서 “최근 계약 기간이 만료돼 새 얼굴을 물색해왔다”며 “한소희씨 사생활 문제 때문에 광고 모델을 교체한 것은 아니다”라고 밝혔다.

한소희 소속사 측도 “농협 광고는 재계약 실패가 아닌 작년 말 서로 합의하에 계약 연장을 하지 않기로 결정한 것”이라며 “이는 열애설과 전혀 무관하다”라고 밝혔다.

농협은행은 새 광고모델을 선정하는 과정에서 밝고 세련된 이미지를 가진 고윤정이 최적의 인물이라고 판단해 원톱 모델로 낙점한 것으로 알려졌다.

배우 고윤정. /뉴시스

한편 한소희와 류준열은 공개 연애 2주 만인 지난달 30일 결별을 발표했다. 류준열은 가수 겸 배우 혜리(30)와 2017년부터 공개 열애를 하다 지난해 결별한 것으로 알려졌다. 때문에 환승연애 의혹이 불거졌었다.

혜리는 지난달 18일 입장문을 통해 논란을 일으킨 것을 사과한다면서도 “지난(해) 11월 8년 간의 연애를 마친다는 기사가 났다. 결별 기사가 난 직후에도 저희는 더 이야기를 해보자는 대화를 나누었다”며 “그리고 4개월 뒤 새로운 기사(열애설)를 접하고 나서의 감정이 배우 이혜리가 아닌 이혜리로 받아들여진 것 같다”고 했다. 자신은 류준열과 관계를 계속 이어가고 있었다고 생각했다는 것이다. 이후 한소희는 지난달 29일 소셜미디어에 혜리를 겨냥한 글을 올렸다가 삭제하기도 했다.

한소희 소속사는 이와 관련 “더 이상 개인사로 감정을 소모하지 말자고 약속했다”며 “한소희는 그동안 개인적인 감정 때문에 자신과 대중을 힘들게 만들었다. 죄송하다. 어떤 질타도 달게 받겠다”고 했다.",2024.04.07. 오후 3:33
"순대에 달라붙은 담배. /JTBC 사건반장 보도화면

한 식당을 방문한 손님이 먹던 국밥에서 ‘담배’가 나왔다며 1시간가량 소리를 지르며 항의하는 소동이 발생했다. 그런데 식당 측이 CCTV 영상을 확인한 결과 문제의 담배는 손님 측의 실수로 국밥에 들어갔던 것으로 밝혀졌다.

지난 2일 JTBC 사건반장 보도에 따르면 지난달 29일 새벽 전남 광주의 한 국밥집에 남성과 여성 손님이 들어왔다.

이들은 당시 모듬 수육과 술, 공깃밥 등을 주문했다. 국밥은 식당 측이 서비스로 제공했다. 이후 식사를 하던 이들 일행 중 한 명이 “국밥에서 담배가 나왔다”며 소리를 지르기 시작했다. 여성 손님이 입안에서 이물감을 느껴 음식을 뱉었더니 담배가 나온 것이다.

남성 손님은 식당 직원을 향해 “어떻게 음식에서 담배가 나올 수 있냐. 다른 손님들이 먹고 남긴 거 재활용한 거 아니냐”라고 따졌다.

식당 측은 음식을 절대로 재활용하지 않는다고 설명했지만 남성 손님은 “어떻게 담배가 나왔는데 재활용 인정을 안 하냐”며 계속 항의했다.

손님은 “이 업체 내가 확 망하게 해버리겠다. 가만두지 않겠다. 영업 정지를 당해야 한다”라고 말했고 실제로 당시 경찰과 관할 식품위생과에도 신고했다. 이 같은 항의는 약 1시간가량이나 이어졌다고 한다. 경찰이 출동하는 등 소동이 커졌고 해당 손님들은 음식값을 계산하지 않고 식당을 나갔다.

이후 직원은 울면서 식당 사장에게 이 소식을 알렸다고 한다. 사건 당시 사장은 식당에 없었다. 이 같은 소식을 들은 식당 사장은 담배를 피우는 직원이 없어 의아했다고 한다.

결국 식당 측은 식당 내 CCTV를 확인해 국밥 속 담배의 출처를 알아냈다. 바로 손님의 실수였다.

공개된 CCTV 영상을 보면 남성 손님이 자신의 담배를 식탁 위에 올려놨는데 마침 순대가 담배 위로 떨어져 달라붙었다. 이를 보지 못한 여성 손님이 담배가 달라붙은 순대를 국밥 속에 집어넣은 것이었다.

영상을 확인한 식당 측은 손님에게 전화를 걸어 자초지종을 설명한 후 음식값을 지불해달라고 요청했다. 그러나 손님 측은 “나 지금 바쁘다, 일단 알겠다”라고 답한 후 지금까지 연락이 닿지 않고 있다고 한다.

식당 측은 “해당 손님이 식사한 음식값은 3만 1000원 정도”라며 “당시 손님이 난동을 부려 다른 테이블 손님의 결제도 취소해 줬다”고 했다. 그러면서 “사과하고 결제했다면 용서했겠지만 모르쇠로 일관해 결국 무전취식, 업무방해, 협박 혐의로 손님을 고소했다”고 밝혔다.",2024.04.03. 오후 5:48
"제22대 국회의원 선거를 앞둔 3일 대전 중구 용두동 남부노인정에서 노인들이 후보들의 공보물을 살피고 있다. /뉴스1

중앙선거관리위원회가 3일 제22대 국회의원선거의 사전투표기간(5일~6일) 및 선거일(10일)을 앞두고 투표 시 주의 사항을 안내했다.

선관위는 특히 기표소 안에서 투표지를 촬영해 소셜미디어 등에 올리면 2년 이하의 징역이나 400만원 이하의 벌금에 처할 수 있다며 주의를 당부했다.

선관위에 따르면 유권자들은 투표소 내에서 투표 인증샷을 촬영할 수 없다. 투표 인증샷은 투표소 밖에서 촬영해야 하고 입구 등에 설치된 표지판·포토존 등을 활용해 투표 인증샷을 찍을 수 있다.

공직선거법 제166조의2(투표지 등의 촬영행위 금지)에 따르면 누구든지 기표소 안에서 투표지를 촬영할 수 없으며, 이를 위반하는 경우 2년 이하의 징역 또는 400만원 이하의 벌금에 처해진다.

인터넷·SNS·문자메시지에 손가락으로 기호를 표시한 투표 인증샷이나 특정 후보자의 선거벽보·선전시설물 등의 사진을 배경으로 투표참여 권유문구를 함께 적어 게시·전송하는 행위는 가능하다.

다만 투표지를 촬영해 소셜미디어 등에 게시·전송하는 행위는 불가하다.

선관위는 투표 과정에서 특정 후보자에게 기표한 투표지를 촬영해 소셜미디어 등에 게시·전송하는 경우 고발 등 엄중 대처할 방침이라고 밝혔다.

선관위는 또 투표소에서 투표용지를 훼손하거나 소란을 피우는 등 투표소 내 질서를 어지럽히는 행위에 대해 관할 경찰서와 협조해 대응할 예정이다. 선관위 사무소 및 투표소에서의 소요·교란, 선거사무 집행방해 등 선거질서를 훼손하는 중대한 위법행위에는 무관용 원칙으로 조치할 계획이다.

선관위 직원, 투표관리관, 투표사무원 등 선거사무에 종사하는 사람을 폭행·협박하거나 투표용지 등을 손괴·훼손 또는 탈취한 자는 1년 이상 10년 이하의 징역 또는 500만원 이상 3000만원 이하의 벌금에 처해진다.

투표 시 주의해야 할 사항으론 기표를 잘못하거나 투표용지를 훼손하는 등 유권자 본인의 실수로는 투표용지를 다시 교부받을 수 없다.

투표 시에는 비례대표 및 지역구 투표용지마다 하나의 정당 또는 한 명의 후보자에게 기표해야 한다. 비례대표투표용지의 경우 정당 사이의 여백이 작으므로 기표할 때 2이상의 정당란에 겹치지 않도록 주의가 필요하다.

한 후보자란에는 여러 번 기표하더라도 유효투표로 인정된다. 기표 후 무효표가 될 것으로 오해해 투표용지 교체를 요구하며 투표지를 공개하는 경우 공개된 투표지는 무효처리 된다.",2024.04.03. 오후 4:43
"이재명·김준혁 발언 거론하며 “뼛속까지 찬 여성혐오”

한동훈 국민의힘 비상대책위원장 겸 총괄 선거대책위원장이 3일 강원 춘천 명동에서 열린 김혜란(강원 춘천시철원군화천군양구군갑) 후보, 한기호(강원 춘천시철원군화천군양구군을) 후보의 지원유세를 하고 있다. /이덕훈 기자

한동훈 국민의힘 비상대책위원장은 3일 충북 충주 유세 현장에서 “어제 이재명 대표가 나경원 (서울 동작을) 국민의힘 후보에 대해서 나베가 어쩌고 얘기를 했다. 이건 극단적인 여성혐오 아닌가”라며 “이런 여성혐오를 주류 정치인들이 대놓고 한다. 여러분, 그거 오케이인가. 저는 오케이 할 수 없다. 여러분도 마찬가지 아닌가”라고 했다.

이재명 대표는 전날(2일) 나경원 후보를 향해 “별명이 나베”라고 했다.

‘나베’란 단어가 나 후보를 비방할 목적으로 처음 등장했을 당시엔 ‘나경원’과 ‘아베’(아베 신조 전 일본총리)를 섞은 말이었다. 나 후보가 초선의원이던 2004년 서울에서 자위대 관련 행사에 참석했다는 이유로 친민주당 성향 네티즌들이 만들었고, 이후 민주당 여러 의원들이 이 표현을 공개적으로 나 의원 공격에 사용하기도 했다.

나 후보 비방을 위해 처음 조어(造語)했을 당시의 의도와는 무관하지만, 나베란 ‘냄비’를 뜻하는 일본어(なべ)이기도 하다.

특히 이번 총선 국면에서 민주당 지지자들이 최근 나경원 후보를 겨냥해 “냄비는 밟아야 제 맛”이라는 문구가 들어간 홍보물을 퍼트려 ‘성 비하’ 논란이 있던 상황이다.

한동훈 위원장은 “이재명 대표가 뿌리 깊은 여성혐오의 바탕 없이 그냥 한 말 같은가. 아니다”라며 “여러분, 저는 여러분께 이재명 대표 말을 돌려드린다. 이재명 대표의 별명 한번 생각해보시라. 그런 뼛속까지 찬 여성혐오를 가지고 어떻게 여러분께 표를 달라고 할 수 있나”라고 외쳤다.

그러자 유세 현장 청중들 사이에서 이 대표를 비하하는 세 글자 연호가 이어졌다.

한동훈 국민의힘 비상대책위원장이 3일 충주시 성서 차없는거리 공연장 인근에서 이종배(충북 충주시) 후보의 지지를 호소하고 있다. /뉴스1

한동훈 위원장은 또 “김준혁(민주당 경기 수원정 후보)이라는 사람이 한 말도 안 되는 쓰레기 같은 막말들을 보셨나. 여러분, 어린이들한테는 보여주지 마시라. 건강에 안 좋다”며 “그게 다 드러나도 ‘미안, 그냥 나는 국회의원 할게’라고 선거일까지 버티겠다고 한다. 그게 민주당의 공식적인 입장이다”라고도 했다.

김준혁 후보는 과거 ‘이대생 성상납’ ‘박정희 전 대통령 초등생 성관계’ 등 발언을 한 사실이 알려져 논란이 됐다.

한동훈 위원장은 “김준혁이 국회의원 해도 괜찮은가. 저는 오케이 아니다. 여러분도 아니지 않은가”라며 “여러분, 상식이 이겨야 한다. 저는 그거 두고 보지 못하겠다. 여러분도 같은 생각 아닌가”라고 했다.",2024.04.03. 오후 4:00
"文, 조국·이낙연 등의 汎野 정당 동반 지지 호소
이재명 지지자들 “숟가락얹기” “가만 있으라”

문재인 전 대통령이 2일 울산 중구에 출마하는 더불어민주당 오상택 후보를 응원하기 위해 울산 태화강국가정원을 방문해 시민들에게 악수하며 인사하고 있다. /뉴스1

최근 문재인 전 대통령이 4·10 총선 격전지에 직접 등장해 더불어민주당 후보들을 지원하는 활동을 하자 이른바 ‘개딸’로 불리는 이재명 민주당 대표 강성 지지자들이 반발하고 있다.

3일 기준 이재명 대표 팬카페 ‘재명이네 마을’, 온라인 커뮤니티 이재명 갤러리 등에는 문재인 전 대통령 행보를 비판하는 글이 수십여 건 이상 올라왔다. 주로 이미 승기를 잡은 총선에 문재인 전 대통령이 숟가락 얹기를 하고 있다는 비판이다.

특히 문재인 전 대통령이 민주당뿐만 아니라 조국혁신당, 새로운미래 등을 모두 지원해달라는 취지의 발언을 하자 이재명 대표 지지자들은 크게 분노했다. 이 대표 지지자들은 타 범야권 비례 정당이 아닌, 오직 민주당에만 표를 몰아줘야한다는 이른바 ‘몰빵론’을 밀고 있다.

문재인 전 대통령은 지난 2일 민주당 상징색인 파란색 점퍼를 입고 울산 지역을 방문해 민주당 후보들을 집중적으로 지원했다.

이 과정에서 문재인 전 대통령은 “이번 선거는 우리 국민들에게 희망을 드려야 하는 선거”라며 “그러기 위해서는 민주당이 중심이지만 조국혁신당, 새로운미래 이런 야권 정당들이 모두 다 힘을 모아야 한다”고 말했다. 민주당이 최근 홍보하고 있는 ‘민주당 몰빵론’과는 배치되는 발언이다.

이 대표 지지자들은 “책방 할배는 진짜 제정신인가?” “민주당 당원이 저렇게 말할 수 있나?” “다 된 밥에 재 뿌리기? 숟가락 얹기?” 등의 글을 올리며 분노했다. 문재인 전 대통령은 퇴임 후 경남 양산 사저 근처에 책방을 운영하고 있다.

이외에도 이 대표 지지자들은 “큰 이슈가 있을 때마다 잠잠하거나 늦게 움직이더니 이번 선거 판세가 민주당 쪽에 유리해 보이니 여기저기 다니기 시작” “그냥 책방에 있어줄 것이지 정치질 하나” “제발 조용히 입 닫고 계시는 게 돕는 거다. 새로운미래까지 운운하고 조국당 언급하고 진짜 한심” “자기가 뭔데? 불러주지 않으니 자기가 알아서 나대기 시작한다” “새로운미래는 이낙연이 자기 당에 침 뱉고 떠나서 만든 당이다” “야당이 1당 될 거 같으니 숟가락 얹으러 나온 거 100프로” 등의 비판적인 반응을 보였다.

이재명 더불어민주당 대표가 지난 2월 4일 오후 경남 양산시 하북면 평산마을 문재인 전 대통령 사저를 방문한 가운데 문 전 대통령과 지지자들에게 손을 들어 인사하고 있다. /뉴스1

다만 일부 이재명 대표 지지자들은 “문재인 전 대통령이 계파 정치할 사람은 아니다. 잼(이재명)한테 도움이 됐으면 됐지 손해는 절대 아니다” 등의 의견을 남기며 문 전 대통령을 옹호하기도 했다.

한동훈 국민의힘 비상대책위원장은 지난 2일 문재인 전 대통령이 민주당 지지활동에 나선 것에 대해 “잊고 있던 지난 정부의 실정을 국민들에게 일깨워줄 것이다. 그래서 고맙게 생각한다”고 말했다.

국민의힘 울산시당 선대위는 같은 날 논평을 통해 “퇴임 후 ‘잊히고 싶다’던 문 전 대통령이 어제 부산 방문에 이어 오늘은 울산을 방문해 민주당 후보들을 지원했다”며 “전직 대통령이 선거운동을 노골적으로 하는 것은 전례가 없는 사상 초유의 일이다. 대단히 부적절한 행동”이라고 했다.",2024.04.03. 오후 2:40
